type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,year_added,month_added,duration_int,duration_type,year_added_scaled
0,In the Shadow of the Moon,Jim Mickle,"Boyd Holbrook, Michael C. Hall, Cleopatra Coleman, Bokeem Woodbine, Rudi Dharmalingam, Rachel Keller",United States,2019-09-27,2019,9,116 min,"Dramas, Sci-Fi & Fantasy, Thrillers",2019.0,9.0,116,min,0.05404249988185286
1,Skylines,No Info,"Edin Hasanovic, Peri Baumeister, Murathan Muslu, Erdal Yıldız, Richy Müller, Anna Herrmann, Sahin Eryilmaz, Lisa Maria Potthoff, Carol Schuler, Dustin Jérôme Schanz, Nimo, Christopher Schärf, Slavko Popadic",Unknown,2019-09-27,2019,9,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",2019.0,9.0,1,Season,0.05404249988185286
0,Sturgill Simpson Presents Sound & Fury,"Jumpei Mizusaki, Koji Morimoto, Michael Arias, Masaru Matsumoto, Arthell Isom, Henry Thurlow, Takanobu Mizuno, Elsa Nakamichi, Hajime Sasaki, Shinji Takagi",,United States,2019-09-27,2019,9,42 min,"Anime Features, Music & Musicals, Sci-Fi & Fantasy",2019.0,9.0,42,min,0.05404249988185286
1,The Politician,No Info,"Ben Platt, Gwyneth Paltrow, Jessica Lange, Zoey Deutch, Lucy Boynton, Bob Balaban, David Corenswet, Julia Schlaepfer, Laura Dreyfuss, Theo Germaine, Rahne Jones, Benjamin Barrett",United States,2019-09-27,2019,7,1 Season,"TV Comedies, TV Dramas, Teen TV Shows",2019.0,9.0,1,Season,0.05404249988185286
0,Weeds on Fire,Chi Fat Chan,"Liu Kai Chi, Lam Yiu-sing, Tony Tsz-Tung Wu, Poon Chan-leung, Sun Li Man, Tam Sin Yin, Sham Ka Ki, Wang Simin, Jan Lamb",Hong Kong,2018-09-27,2016,7,95 min,"Dramas, Independent Movies, International Movies",2018.0,9.0,95,min,0.042236327178478986
0,Much Loved,Nabil Ayouch,"Loubna Abidar, Asmaa Lazrak, Halima Karaouane, Sara El Mhamdi Elaaloui, Abdellah Didane, Danny Boushebel, Carlo Brandt, Camélia Montassere","France, Morocco",2017-09-27,2015,9,104 min,"Dramas, Independent Movies, International Movies",2017.0,9.0,104,min,0.030430154475105116
0,Joseph: King of Dreams,"Rob LaDuca, Robert C. Ramirez","Ben Affleck, Mark Hamill, Richard Herd, Maureen McGovern, Jodi Benson, Judith Light, James Eckhouse, Richard McGonagle, David Campbell, Steven Weber, Dan Castellaneta, Rene Auberjonois, Ken Hudson Campbell, Tom Virtue, Jeff Bennett",United States,2011-09-27,2000,10,75 min,"Children & Family Movies, Dramas, Faith & Spirituality",2011.0,9.0,75,min,-0.040406881745138123
0,Malaal,Mangesh Hadawale,"Meezaan Jaffrey, Sharmin Segal, Chinmaya Surve, Anil Gawas, Sonal Jha, Sanjay Gurbaxani, Sameer Dharmadhikari, Deepak Damle",India,2019-09-26,2019,7,133 min,"International Movies, Romantic Movies",2019.0,9.0,133,min,0.05404249988185286
0,The Grandmaster,Wong Kar Wai,"Tony Leung Chiu-wai, Zhang Ziyi, Chang Chen, Xiao Shen-Yang, Zhao Benshan, Song Hye-kyo, Wang Qingxiang, Zhang Jin, Lo Hoi-pang, Cung Le, Julian Cheung","Hong Kong, China",2019-09-26,2013,5,108 min,"Action & Adventure, Dramas, International Movies",2019.0,9.0,108,min,0.05404249988185286
1,The Inmate,No Info,"Ignacio Serricchio, Ana Claudia Talancón, Flavio Medina, Luis Felipe Tovar, Mariana Seoane, Guy Ecker, Isabella Castillo, Bradley Stryker, Gustavo Sánchez Parra, Leonardo Ortizgris, Alejandro Calva, Rodrigo Oviedo, Ramón Medína, Erik Hayser, Tiaré Scanda",Mexico,2019-09-26,2018,9,1 Season,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",2019.0,9.0,1,Season,0.05404249988185286
0,The Hurricane Heist,Rob Cohen,"Toby Kebbell, Maggie Grace, Ryan Kwanten, Ralph Ineson, Melissa Bolona, Ben Cross, Jamie Andrew Cutler",United States,2018-09-26,2018,5,103 min,Action & Adventure,2018.0,9.0,103,min,0.042236327178478986
0,Def Comedy Jam 25,Louis J. Horvitz,"Dave Chappelle, Steve Harvey, Cedric the Entertainer, Martin Lawrence, Tiffany Haddish, Katt Williams, Craig Robinson, D.L. Hughley, Eddie Griffin, J.B. Smoove, Joe Torry, Kid Capri, Mike Epps, Sheryl Underwood, Tracy Morgan, Deon Cole",United States,2017-09-26,2017,9,82 min,Stand-Up Comedy,2017.0,9.0,82,min,0.030430154475105116
0,Restless Creature: Wendy Whelan,"Linda Saffire, Adam Schlesinger","Peter Martins, Sean Suozzi, Gretchen Smith, Ashley Laracey, Tiler Peck, Damian Woetzel, Albert Evans, Sterling Hyltin, Craig Hall, Peter Boal, Karen Young, Michelle Rodriguez, Jock Soto, Adam Barrett",United States,2017-09-26,2016,9,94 min,Documentaries,2017.0,9.0,94,min,0.030430154475105116
0,Print the Legend,"Luis Lopez, Clay Tweel",,United States,2014-09-26,2014,7,100 min,Documentaries,2014.0,9.0,100,min,-0.004988363635016504
0,Birders,Otilia Portillo Padua,,"United States, Mexico",2019-09-25,2019,8,38 min,"Documentaries, International Movies",2019.0,9.0,38,min,0.05404249988185286
0,Furie,Le Van Kiet,"Ngo Thanh Van, Phan Thanh Nhien, Mai Cat Vi, Thanh Hoa, Pham Anh Khoa",Vietnam,2019-09-25,2019,9,97 min,"Action & Adventure, Dramas, International Movies",2019.0,9.0,97,min,0.05404249988185286
0,Leap!,"Eric Summer, Éric Warin","Bronwen Mantel, Mel Brooks, Maddie Ziegler, Dane DeHaan, Julie Khaner, Elle Fanning, Terrence Scammell, Tamir Kapelian, Carly Rae Jepsen","France, Canada",2019-09-25,2016,4,89 min,"Children & Family Movies, Comedies",2019.0,9.0,89,min,0.05404249988185286
0,Oh! Baby (Malayalam),B. V. Nandini Reddy,"Samantha Ruth Prabhu, Lakshmi, Rajendraprasad, Naga Shourya, Rao Ramesh, Teja Sajja, Pragathi, Jagapathi Babu, Aishwarya, Urvashi",India,2019-09-25,2019,7,146 min,"Comedies, International Movies, Music & Musicals",2019.0,9.0,146,min,0.05404249988185286
0,Oh! Baby (Tamil),B. V. Nandini Reddy,"Samantha Ruth Prabhu, Lakshmi, Rajendraprasad, Naga Shourya, Rao Ramesh, Teja Sajja, Pragathi, Jagapathi Babu, Aishwarya, Urvashi",India,2019-09-25,2019,7,146 min,"Comedies, International Movies, Music & Musicals",2019.0,9.0,146,min,0.05404249988185286
0,USS Indianapolis: Men of Courage,Mario Van Peebles,"Nicolas Cage, Tom Sizemore, Thomas Jane, Matt Lanter, James Remar, Brian Presley, Johnny Wactor, Adam Scott Miller, Cody Walker, Callard Harris",United States,2019-09-25,2016,6,130 min,Action & Adventure,2019.0,9.0,130,min,0.05404249988185286
0,A Wrinkle in Time,Ava DuVernay,"Storm Reid, Oprah Winfrey, Reese Witherspoon, Mindy Kaling, Deric McCabe, Levi Miller, Chris Pine, Gugu Mbatha-Raw, Zach Galifianakis, Michael Peña, Bellamy Young, André Holland, Will McCormack, Rowan Blanchard, Daniel MacPherson",United States,2018-09-25,2018,4,110 min,Children & Family Movies,2018.0,9.0,110,min,0.042236327178478986
0,Teach Us All,Sonia Lowman,,United States,2017-09-25,2017,7,81 min,Documentaries,2017.0,9.0,81,min,0.030430154475105116
0,White Island,Benjamin Turner,"Lyndon Ogbourne, Billy Zane, Billy Boyd, Joel Dommett, Elliot Gleave, Gala Gordon, Darren Day, Owain Arthur, Craig Gazey, Ben Cura",United Kingdom,2017-09-25,2016,9,91 min,"Comedies, Independent Movies, Thrillers",2017.0,9.0,91,min,0.030430154475105116
0,Inside Man: Most Wanted,Michael J. Bassett,"Aml Ameen, Rhea Seehorn, Roxanne McKee, Urs Rechn, Akshay Kumar, Tanya van Graan, Andre Jacobs, Sven Ruygrok",United States,2019-09-24,2019,6,106 min,Action & Adventure,2019.0,9.0,106,min,0.05404249988185286
0,Jeff Dunham: Beside Himself,Troy Miller,Jeff Dunham,United States,2019-09-24,2019,9,58 min,Stand-Up Comedy,2019.0,9.0,58,min,0.05404249988185286
0,China Salesman,Tan Bing,"Li Dong Xue, Mike Tyson, Steven Seagal, Janicke Askevold, Li Ai, Eriq Ebouaney, Clovis Fouin, Wang Zijian",China,2018-09-24,2017,9,111 min,"Action & Adventure, International Movies",2018.0,9.0,111,min,0.042236327178478986
0,Swearnet: The Movie,Warren P. Sonoda,"Mike Smith, John Paul Tremblay, Robb Wells, Patrick Roach, Mishael Morgan, Sarah Jurgens, Shannon Leroux, Dana Woods, Howard Jerome, Tom Green",Canada,2017-09-24,2014,2,112 min,"Comedies, International Movies",2017.0,9.0,112,min,0.030430154475105116
0,The Bar,Álex de la Iglesia,"Blanca Suárez, Mario Casas, Carmen Machi, Secun de la Rosa, Jaime Ordoñez, Terele Pávez, Joaquín Climent, Alejandro Awada","Spain, Argentina",2017-09-24,2017,9,102 min,"Comedies, Horror Movies, International Movies",2017.0,9.0,102,min,0.030430154475105116
0,Manmadhudu 2,Rahul Ravindran,"Nagarjuna Akkineni, Rakul Preet Singh, Lakshmi, Rao Ramesh, Vennela Kishore, Jhansi, Devadarshini Chetan, Nishanti",India,2019-09-23,2019,9,152 min,"Comedies, Dramas, International Movies",2019.0,9.0,152,min,0.05404249988185286
1,Team Kaylie,No Info,"Bryana Salaz, Alison Fernandez, Symera Jackson, Elie Samouhi, Kai Calhoun, Eliza Pryor, Rosa Blasi, Nicole Sullivan, David Gridley",Unknown,2019-09-23,2019,10,1 Season,"Kids' TV, TV Comedies",2019.0,9.0,1,Season,0.05404249988185286
0,Under the Eiffel Tower,Archie Borders,"Matt Walsh, Judith Godreche, Reid Scott, Michaela Watkins, David Wain, Gary Cole",United States,2019-09-23,2018,9,87 min,"Comedies, Independent Movies, Romantic Movies",2019.0,9.0,87,min,0.05404249988185286
0,Audrie & Daisy,"Bonni Cohen, Jon Shenk",,United States,2016-09-23,2016,7,99 min,Documentaries,2016.0,9.0,99,min,0.018623981771731243
0,Iliza Shlesinger: Confirmed Kills,Bobcat Goldthwait,Iliza Shlesinger,United States,2016-09-23,2016,9,78 min,Stand-Up Comedy,2016.0,9.0,78,min,0.018623981771731243
1,BONDING,No Info,"Zoe Levin, Brendan Scannell, Micah Stock, Theo Stockman, Alex Hurt, D'Arcy Carden, Gabrielle Ryan, Charles Gould",United States,2019-09-22,2019,9,1 Season,"TV Comedies, TV Dramas",2019.0,9.0,1,Season,0.05404249988185286
0,Do Paise Ki Dhoop Chaar Aane Ki Baarish,Deepti Naval,"Manisha Koirala, Rajit Kapoor, Sanaj Naval, Rajendra Gupta, Suhaas Khandke, Nassar Abdulla, Saurabh Dubey, Usha Jadhav, Ashwin Kaushal, Milind Soman",India,2019-09-22,2009,7,121 min,"Dramas, Independent Movies, International Movies",2019.0,9.0,121,min,0.05404249988185286
0,20 Feet From Stardom,Morgan Neville,"Darlene Love, Merry Clayton, Lisa Fischer, Táta Vega, Claudia Lennear, Judith Hill, Bruce Springsteen, Mick Jagger, Stevie Wonder, Sting, Bette Midler, Cissy Houston, Sheryl Crow, Tata Vega",United States,2018-09-22,2013,5,91 min,"Documentaries, Music & Musicals",2018.0,9.0,91,min,0.042236327178478986
0,In Darkness,Anthony Byrne,"Natalie Dormer, Ed Skrein, Emily Ratajkowski, Neil Maskell, Jan Bijvoet, James Cosmo, Joely Richardson","United Kingdom, United States",2018-09-22,2018,9,101 min,"Independent Movies, International Movies, Thrillers",2018.0,9.0,101,min,0.042236327178478986
0,Gaga: Five Foot Two,Chris Moukarbel,Lady Gaga,United States,2017-09-22,2017,9,101 min,"Documentaries, Music & Musicals",2017.0,9.0,101,min,0.030430154475105116
0,The Bad Batch,Ana Lily Amirpour,"Suki Waterhouse, Jason Momoa, Keanu Reeves, Jim Carrey, Giovanni Ribisi, Yolonda Ross",United States,2017-09-22,2016,6,119 min,"Dramas, Independent Movies, Thrillers",2017.0,9.0,119,min,0.030430154475105116
0,SMOSH: The Movie,Alex Winter,"Ian Hecox, Anthony Padilla, Jenna Marbles, Grace Helbig, Harley Morenstein, Jillian Nelson, Brittany Ross, Michael Ian Black, Steve Austin",United States,2015-09-22,2015,5,83 min,Comedies,2015.0,9.0,83,min,0.0068178090683573694
0,King of Boys,Kemi Adetiba,"Sola Sobowale, Adesua Etomi, Remilekun Safaru, iLLBLISS, Toni Tones, Paul Sambo, Jide Kosoko, Sharon Ooja",Nigeria,2019-09-21,2018,9,182 min,"Dramas, International Movies",2019.0,9.0,182,min,0.05404249988185286
0,Merry Men: The Real Yoruba Demons,Toka McBaror,"Ramsey Nouah, Jim Iyke, Ayo Makun, Falz, Richard Mofe-Damijo, Iretiola Doyle, Damilola Adegbite, Rosaline Meurer, Jide Kosoko, Ali Nuhu, Segun Arinze, Francis Duru",Nigeria,2019-09-21,2018,9,106 min,"Comedies, International Movies",2019.0,9.0,106,min,0.05404249988185286
0,Sarah's Key,Gilles Paquet-Brenner,"Aidan Quinn, Kristin Scott Thomas, Frédéric Pierrot, Michel Duchaussoy, Dominique Frot, Niels Arestrup, Mélusine Mayance, Gisèle Casadesus, Natasha Mashkevich",France,2019-09-21,2010,5,102 min,"Dramas, International Movies",2019.0,9.0,102,min,0.05404249988185286
0,The Wedding Party 2: Destination Dubai,Niyi Akinmolayan,"Enyinna Nwigwe, Daniella Down, Banky Wellington, Adesua Etomi, Somkele Iyamah, Iretiola Doyle, Sola Sobowale, Michael De Pinna, Lynita Crofford, Patience Ozokwor",Nigeria,2019-09-21,2017,7,98 min,"Comedies, International Movies, Romantic Movies",2019.0,9.0,98,min,0.05404249988185286
1,Vagabond,No Info,"Lee Seung-gi, Bae Suzy, Shin Sung-rok, Moon Jung-hee, Baek Yoon-sik, Moon Sung-keun, Lee Gyoung-young, Lee Ki-young, Kim Min-jong, Jung Man-sik, Hwang Bo-ra",South Korea,2019-09-21,2019,9,1 Season,"International TV Shows, Korean TV Shows, TV Action & Adventure",2019.0,9.0,1,Season,0.05404249988185286
1,Battlefish,No Info,,Unknown,2018-09-21,2018,9,1 Season,"Reality TV, Science & Nature TV, TV Action & Adventure",2018.0,9.0,1,Season,0.042236327178478986
1,DRAGON PILOT: Hisone & Masotan,No Info,"Misaki Kuno, Tomoyo Kurosawa, Maki Kawase, Satomi Arai, Kaori Nazuka, Romi Park, Yuki Kaji, Yukitoshi Tokumoto, Rie Kugimiya, Junichi Suwabe, Jouji Nakata",Japan,2018-09-21,2018,7,1 Season,"Anime Series, International TV Shows",2018.0,9.0,1,Season,0.042236327178478986
1,Hilda,No Info,"Bella Ramsey, Ameerah Falzon-Ojo, Oliver Nelson, Daisy Haggard, Rasmus Hardiker","United Kingdom, Canada, United States",2018-09-21,2018,12,1 Season,Kids' TV,2018.0,9.0,1,Season,0.042236327178478986
1,Maniac,No Info,"Emma Stone, Jonah Hill, Justin Theroux, Sally Field, Gabriel Byrne, Sonoya Mizuno, Julia Garner, Billy Magnussen, Jemima Kirke",United States,2018-09-21,2018,9,1 Season,"TV Comedies, TV Dramas, TV Mysteries",2018.0,9.0,1,Season,0.042236327178478986
0,Quincy,"Rashida Jones, Alan Hicks",Quincy Jones,United States,2018-09-21,2018,9,124 min,"Documentaries, Music & Musicals",2018.0,9.0,124,min,0.042236327178478986
0,Rafinha Bastos: Ultimatum,No Info,Rafinha Bastos,Brazil,2018-09-21,2018,9,63 min,Stand-Up Comedy,2018.0,9.0,63,min,0.042236327178478986
1,The Good Cop,No Info,"Tony Danza, Josh Groban, Monica Barbaro, Isiah Whitlock Jr.",United States,2018-09-21,2018,10,1 Season,"Crime TV Shows, TV Comedies, TV Dramas",2018.0,9.0,1,Season,0.042236327178478986
0,Between Two Ferns: The Movie,Scott Aukerman,"Zach Galifianakis, Lauren Lapkus, Ryan Gaul, Jiavani Linayao, Will Ferrell",United States,2019-09-20,2019,9,83 min,Comedies,2019.0,9.0,83,min,0.05404249988185286
1,Criminal: France,No Info,"Margot Bancilhon, Laurent Lucas, Stéphane Jobert, Anne Azoulay, Mhamed Arezki, Sara Giraudeau, Nathalie Baye, Jérémie Renier",Unknown,2019-09-20,2019,9,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",2019.0,9.0,1,Season,0.05404249988185286
1,Criminal: Germany,No Info,"Eva Meckbach, Sylvester Groth, Florence Kasumba, Peter Kurth, Christian Berkel, Nina Hoss, Christian Kuchenbuch, Jonathan Berlin, Deniz Arora",Unknown,2019-09-20,2019,9,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",2019.0,9.0,1,Season,0.05404249988185286
1,Criminal: Spain,Mariano Barroso,"Emma Suárez, Jorge Bosch, Álvaro Cervantes, Carmen Machi, Inma Cuesta, Eduard Fernández, María Morales, José Ángel Egido, Daniel Chamorro, Javi Coll, Carlos Manuel Díaz, Nuria Mencía, Milo Taboada",Unknown,2019-09-20,2019,9,1 Season,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",2019.0,9.0,1,Season,0.05404249988185286
1,Criminal: UK,No Info,"Katherine Kelly, Lee Ingleby, Mark Stanley, Rochenda Sandall, Shubham Saraf, Nicholas Pinnock, David Tennant, Hayley Atwell, Youssef Kerkour, Clare-Hope Ashitey, Isabella Laughland","United Kingdom, France, Germany, Spain",2019-09-20,2019,9,1 Season,"British TV Shows, Crime TV Shows, International TV Shows",2019.0,9.0,1,Season,0.05404249988185286
0,Daddy Issues,Amara Cash,"Madison Lawlor, Montana Manning, Andrew Pifko, Monte Markham, Kamala Jones, Jodi Carol Harrison, Seth Cassell, Ronnie Clark, Lissa Danshaw, J.J. Hawkins",United States,2019-09-20,2019,9,82 min,"Dramas, Independent Movies, LGBTQ Movies",2019.0,9.0,82,min,0.05404249988185286
1,Inside Bill's Brain: Decoding Bill Gates,No Info,Bill Gates,United States,2019-09-20,2019,7,1 Season,"Docuseries, Science & Nature TV",2019.0,9.0,1,Season,0.05404249988185286
1,The Hockey Girls,"Kiko Cruz Claverol, Patricia Font","Iria del Río, Nora Navas, Josep Linuesa, Natàlia Barrientos, Dèlia Brufau, Yasmina Drissi Sales, Júlia Gibert, Mireia Oriol, Asia Ortega Leiva, Claudia Riera, Mireia Aixalà, Juli Fàbregas, Àgata Roca, Marc Clotet",Spain,2019-09-20,2019,9,1 Season,"International TV Shows, TV Comedies, TV Dramas",2019.0,9.0,1,Season,0.05404249988185286
0,Travel Mates 2,Bedran Güzel,"Oğuzhan Koç, İbrahim Büyükak, Ezgi Eyüboğlu, Olgun Toker, Kadir Polatçi, Aycan Koptur, Bahar Şahin, Kıvanç Baran Arslan",Turkey,2019-09-20,2018,7,111 min,"Comedies, International Movies",2019.0,9.0,111,min,0.05404249988185286
0,True: Tricky Treat Day,No Info,"Michela Luci, Jamie Watson, Eric Peterson, Anna Claire Bartlam, Nicolas Aqui, Cory Doran, Julie Lemieux, Derek McGrath",Canada,2019-09-20,2019,11,24 min,Children & Family Movies,2019.0,9.0,24,min,0.05404249988185286
1,Two Sentence Horror Stories,No Info,"Nicole Kang, Jim Parrack, Tara Pacheco, Christopher Shyer, Kimberley Wong, Wai Ching Ho, Greta Quispe, Zaria Degenhardt, Uly Schlesinger, Kate Jennings Grant, Aleyse Shannon, Guillermo Arribas, Jaiden Smith, Pepper Binkley, Mikelle Wright-Matos, Melinda Mo",United States,2019-09-20,2019,7,1 Season,"TV Horror, Teen TV Shows",2019.0,9.0,1,Season,0.05404249988185286
0,Mad World,Chun Wong,"Shawn Yue, Eric Tsang, Elaine Jin, Charmaine Fong",Hong Kong,2018-09-20,2016,9,102 min,"Dramas, International Movies",2018.0,9.0,102,min,0.042236327178478986
1,Mobile Suit Gundam UC,No Info,"Kouki Uchiyama, Ayumi Fujimura, Hiro Shimono, Haruka Tomatsu, Daisuke Namikawa, Megumi Toyoguchi, Yuhko Kaida, Shuichi Ikeda, Tetsuya Kakihara",Japan,2018-09-20,2014,7,1 Season,"Anime Series, International TV Shows",2018.0,9.0,1,Season,0.042236327178478986
0,The Bund,No Info,Chow Yun Fat,Hong Kong,2018-09-20,1983,7,103 min,"Action & Adventure, Dramas, International Movies",2018.0,9.0,103,min,0.042236327178478986
0,The First Line,"Coerte Voorhees, John Voorhees","Pantelis Kodogiannis, Kassandra Voyagis, Paul Freeman, Michael Byrne, Georges Corraface, Yorgo Voyagis, Giancarlo Giannini, Kelly Eleftheriou","United States, Greece, United Kingdom",2016-09-20,2014,7,87 min,"Dramas, Independent Movies",2016.0,9.0,87,min,0.018623981771731243
0,Maynard,Samuel D. Pollard,,United States,2018-09-02,2017,10,100 min,Documentaries,2018.0,9.0,100,min,0.042236327178478986
1,Monkey Twins,No Info,"Phakin Khamwilaisak, Sumret Muengput, Alisa Kunkwaeng, Zozeen Panyanut Jirarottanakasem, Akarat Nimitchai, Warawut Poyim, Vithaya Pansringarm, Phutharit Prombandal, Kazu Patrick Tang",Thailand,2018-09-02,2018,9,1 Season,"Crime TV Shows, International TV Shows, TV Action & Adventure",2018.0,9.0,1,Season,0.042236327178478986
0,Bitcoin Heist,Ham Tran,"Kate Nhung, Thanh Pham, Petey Majik Nguyen, Suboi, Jayvee Mai The Hiep, Lam Thanh My",Vietnam,2017-09-02,2016,7,116 min,"Action & Adventure, Comedies, International Movies",2017.0,9.0,116,min,0.030430154475105116
0,I Am Not Madame Bovary,Feng Xiaogang,"Fan Bingbing, Guo Tao, Da Peng, Zhang Jiayi, Yu Hewei, Yi Zhao, Zonghan Li, Zhao Lixin, Tian Xiaojie, Yin Yuanzhang, Enhe Feng, Xin Liu, Jiang Yongbo",China,2017-09-02,2016,7,139 min,"Comedies, Dramas, International Movies",2017.0,9.0,139,min,0.030430154475105116
0,Vincent N Roxxy,Gary Michael Schultz,"Emile Hirsch, Zoë Kravitz, Emory Cohen, Zoey Deutch, Beau Knapp, Jason Mitchell, Scott Mescudi, Jeff Gum, Joey Bicicchi",United States,2017-09-02,2016,6,101 min,"Dramas, Thrillers",2017.0,9.0,101,min,0.030430154475105116
1,Chef's Table: France,No Info,,Unknown,2016-09-02,2016,7,1 Season,Docuseries,2016.0,9.0,1,Season,0.018623981771731243
1,Kulipari: An Army of Frogs,No Info,"Mark Hamill, Keith David, Wendie Malick, Josh Keaton, Mikey Kelley, Phil LaMarr, Laraine Newman, Jess Harnell, Charles Adler, Amy Margolis, Cree Summer, Lacey Chabert, Rolonda Watts, Kevin Michael Richardson, Candi Milo",United States,2016-09-02,2016,13,1 Season,Kids' TV,2016.0,9.0,1,Season,0.018623981771731243
